Actual Density,Mean D between Robots,Num Robots,Mean SDE,Min SDE,Max SDE,SDE Range
2.7064884,43.880447,2,1,1,1,0
6.077296,26.803928,2,1,1,1,0
0.7371051,51.160526,4,1.6250001,1.2,2,0.79999995
1.2594861,56.58582,2,1,1,1,0
12.20405,51.99078,2,1,1,1,0
0.9387936,48.57015,5,2.4533334,1.4000001,2.9333334,1.5333333
1.0408347,62.117683,2,1,1,1,0
1.5366099,53.97825,2,1,1,1,0
3.428443,39.892113,2,1,1,1,0
6.064581,29.297413,2,1,1,1,0
0.6925507,51.53908,4,1.5500001,1.2,1.9000001,0.70000005
1.4180421,53.146637,2,1,1,1,0
923.42725,56.9586,2,1,1,1,0
1.0754458,48.217407,5,2.4666667,1.4000001,2.9333334,1.5333333
1.0641971,62.17535,2,1,1,1,0
1.6222941,56.04923,2,1,1,1,0
4.822914,35.979084,2,1,1,1,0
5.9377356,31.95053,2,1,1,1,0
0.66452855,52.038513,4,1.5500001,1.2,1.9000001,0.70000005
1.6826057,49.445618,2,1,1,1,0
9.696818,62.02534,2,1,1,1,0
1.0659108,47.63605,5,2.4666667,1.4000001,2.9333334,1.5333333
1.1040434,62.205223,2,1,1,1,0
1.7918919,58.297726,2,1,1,1,0
7.0740795,32.818073,2,1,1,1,0
6.0139666,34.842392,2,1,1,1,0
0.6402199,52.50421,4,1.5500001,1.2,1.9000001,0.70000005
1.9993877,47.347702,2,1,1,1,0
4.7880893,67.34711,2,1,1,1,0
1.0208764,47.444996,5,2.4666667,1.4000001,2.9333334,1.5333333
1.1501434,62.93684,2,1,1,1,0
1.9943993,61.764473,2,1,1,1,0
12.103654,29.605717,2,1,1,1,0
5.9820924,37.400635,2,1,1,1,0
0.61541116,56.274384,4,1.9583335,1.2,2.7333333,1.5333333
2.586074,45.134205,2,1,1,1,0
0.9499667,47.34666,5,2.4666667,1.4000001,2.9333334,1.5333333
1.2169144,64.14828,2,1,1,1,0
2.2815776,65.84355,2,1,1,1,0
24.811039,26.624498,2,1,1,1,0
6.2942843,39.327106,2,1,1,1,0
0.59753203,55.478775,4,2.0833333,1.4000001,2.7333333,1.3333333
3.7680233,43.203587,2,1,1,1,0
0.8461747,47.45879,5,2.4666667,1.4000001,2.9333334,1.5333333
1.250015,65.99821,2,1,1,1,0
200.52533,23.157387,2,1,1,1,0
6.732714,42.166214,2,1,1,1,0
0.5791833,54.94561,4,2.0833333,1.4000001,2.7333333,1.3333333
7.0723505,41.71439,2,1,1,1,0
1.4583464,43.422565,4,2.55,2.2,2.9333334,0.73333335
1.305077,67.83518,2,1,1,1,0
22.505123,20.796822,2,1,1,1,0
7.064383,45.834328,2,1,1,1,0
0.5610154,54.477135,4,2.0833333,1.4000001,2.7333333,1.3333333
34.50243,41.83851,2,1,1,1,0
1.5140991,47.769634,4,2.9333334,2.8666668,3,0.1333332
1.4258066,68.71258,2,1,1,1,0
12.859301,19.908113,2,1,1,1,0
7.790704,49.12494,2,1,1,1,0
0.5411398,54.437668,4,2.0833333,1.4000001,2.7333333,1.3333333
11.093766,42.046623,2,1,1,1,0
1.5136553,47.087692,4,3,3,3,0
1.5954845,69.29753,2,1,1,1,0
15.946099,18.278406,2,1,1,1,0
9.19367,52.681175,2,1,1,1,0
0.52100694,54.921734,4,2.0833333,1.4000001,2.7333333,1.3333333
4.5959096,43.573364,2,1,1,1,0
1.4593815,46.40389,4,3,3,3,0
1.7529715,69.84042,2,1,1,1,0
2.052755,69.7496,2,0.9,0.8,1,0.19999999
10.725916,21.40538,2,1,1,1,0
12.407386,57.550293,2,1,1,1,0
1.5054826,49.855145,3,2.0666666,2,2.1,0.099999905
2.849381,46.273907,2,1,1,1,0
1.4206549,46.100864,4,3,3,3,0
1.9142752,65.03801,2,1,1,1,0
10.251243,21.752,2,1,1,1,0
41.223534,62.18793,2,1,1,1,0
1.7920774,49.0116,3,2,2,2,0
2.079219,48.714306,2,1,1,1,0
1.3821292,46.098454,4,3,3,3,0
1.9113714,60.511646,2,1,1,1,0
8.929256,22.893932,2,1,1,1,0
22.235548,66.65363,2,1,1,1,0
2.2272844,48.150936,3,2,2,2,0
1.6040149,52.577755,2,1,1,1,0
1.3563851,46.439243,4,3,3,3,0
2.0319471,55.50412,2,1,1,1,0
7.933557,23.859268,2,1,1,1,0
2.8818045,47.269894,3,2,2,2,0
0.6578198,61.915657,3,1.3666668,1.2,1.7,0.5
1.3224955,47.047596,4,3,3,3,0
2.2099662,50.511833,2,1,1,1,0
8.030689,23.733011,2,1,1,1,0
3.978917,46.504044,3,2,2,2,0
0.6526303,60.972706,3,1.4,1.2,1.8000001,0.6
1.295234,47.833267,4,3,3,3,0
2.3936415,46.028515,2,1,1,1,0
7.7533183,24.118065,2,1,1,1,0
4.0269685,38.736088,3,1.4000001,1.2,1.8000001,0.6
0.6663273,59.633423,3,1.4,1.2,1.8000001,0.6
1.2589314,49.12588,4,3,3,3,0
2.6570914,41.395275,2,1,1,1,0
8.0062685,23.746603,2,1,1,1,0
5.9285717,40.643173,3,1.4000001,1.2,1.8000001,0.6
0.6727842,58.71933,3,1.4,1.2,1.8000001,0.6
1.2259479,46.1433,4,2.5666666,2.2,2.9333334,0.73333335
3.0375726,37.087254,2,1,1,1,0
9.674668,21.979162,2,1,1,1,0
9.952144,43.11982,3,1.4000001,1.2,1.8000001,0.6
11.738132,44.608902,2,1,1,1,0
1.1908038,40.98308,4,2.0833335,1.4000001,2.7333333,1.3333333
3.6272287,33.219048,2,1,1,1,0
9.985074,21.712545,2,1,1,1,0
25.809158,45.805084,3,1.4000001,1.2,1.8000001,0.6
214.1605,40.255005,2,1,1,1,0
1.0574119,42.987976,4,2.0833335,1.4000001,2.7333333,1.3333333
4.2002497,31.615343,2,1,1,1,0
11.575801,20.431503,2,1,1,1,0
13.250538,48.65349,3,1.4000001,1.2,1.8000001,0.6
15.053577,35.811493,2,1,1,1,0
0.99455714,44.28817,4,2.0833335,1.4000001,2.7333333,1.3333333
0.9622962,49.48504,3,1.2666668,1,1.8000001,0.8000001
12.439159,19.902554,2,1,1,1,0
5.800598,51.379257,3,1.4000001,1.2,1.8000001,0.6
8.563626,32.655853,2,1,1,1,0
0.935292,45.679054,4,2.0833335,1.4000001,2.7333333,1.3333333
1.0950317,47.57131,3,1.4000001,1.2,1.8000001,0.6
16.03555,16.078543,2,1,1,1,0
3.5919917,53.97498,3,1.4000001,1.2,1.8000001,0.6
6.934215,29.437466,2,1,1,1,0
0.64098793,50.73284,5,2.02,1.2,2.8000002,1.6000001
1.2769884,46.099865,3,1.4000001,1.2,1.8000001,0.6
11.966952,18.798986,2,1,1,1,0
2.4984212,56.48346,3,1.4000001,1.2,1.8000001,0.6
6.0579615,27.310217,2,1,1,1,0
0.6328586,50.855732,5,2.04,1.2,2.8000002,1.6000001
1.4573547,45.66414,3,1.4000001,1.2,1.8000001,0.6
11.198484,22.529484,2,1,1,1,0
1.8844302,59.117523,3,1.4000001,1.2,1.8000001,0.6
6.271644,25.305407,2,1,1,1,0
0.6269903,50.961895,5,2.04,1.2,2.8000002,1.6000001
1.5014282,45.167152,3,1.4000001,1.2,1.8000001,0.6
16.021067,25.398235,2,1,1,1,0
1.5876529,62.035507,3,1.4000001,1.2,1.8000001,0.6
6.967913,24.563532,2,1,1,1,0
1.5714308,51.020367,2,1,1,1,0
3.0854628,43.576145,3,2.0333333,2,2.1,0.099999905
1.5418339,44.385406,3,1.4000001,1.2,1.8000001,0.6
1.7206086,64.17644,2,0.9,0.8,1,0.19999999
76.57789,28.864265,2,1,1,1,0
82.733345,57.018436,2,1.1,1,1.2,0.20000005
8.54378,25.16394,2,1,1,1,0
1.884027,46.409073,2,1,1,1,0
2.8330173,44.637054,3,2,2,2,0
1.5887592,43.77718,3,1.4000001,1.2,1.8000001,0.6
2.01012,58.26327,2,1,1,1,0
17.921711,33.055977,2,1,1,1,0
31.61633,56.910473,2,1,1,1,0
13.697645,26.269209,2,1,1,1,0
2.3101542,41.68202,2,1,1,1,0
2.5876894,45.789654,3,2,2,2,0
1.7400061,42.933212,3,1.4000001,1.2,1.8000001,0.6
2.3732097,52.40791,2,1,1,1,0
7.3267975,38.086052,2,1,1,1,0
9.982044,56.968037,2,1,1,1,0
68.430435,28.330383,2,1,1,1,0
1.5491959,64.15771,2,0.9,0.8,1,0.19999999
2.833154,37.60827,2,1,1,1,0
2.3627546,35.279884,3,1.4666667,1.2,2,0.79999995
2.0694616,41.593147,3,1.4000001,1.2,1.8000001,0.6
2.714368,46.770092,2,1,1,1,0
4.102108,42.84928,2,1,1,1,0
6.1129494,57.548904,2,1,1,1,0
0.8446775,48.544006,3,1.2666668,1,1.8000001,0.8000001
2.0640802,58.762947,2,1,1,1,0
3.4200048,34.67998,2,1,1,1,0
2.0813823,36.818268,3,1.4,1.2,1.8000001,0.6
2.4477966,40.73869,3,1.4000001,1.2,1.8000001,0.6
3.1479595,41.37986,2,1,1,1,0
2.90168,48.678097,2,1,1,1,0
4.318676,57.76545,2,1,1,1,0
0.8143846,47.880333,3,1.4000001,1.2,1.8000001,0.6
2.931778,53.722317,2,1,1,1,0
4.0796704,33.088413,2,1,1,1,0
1.9434144,38.121017,3,1.4,1.2,1.8000001,0.6
2.286978,40.83808,3,1.4000001,1.2,1.8000001,0.6
3.861737,35.813705,2,1,1,1,0
2.2006383,54.592876,2,1,1,1,0
3.4176135,57.634777,2,1,1,1,0
0.80448353,46.972164,3,1.4000001,1.2,1.8000001,0.6
4.499467,48.422302,2,1,1,1,0
5.546251,31.74825,2,1,1,1,0
1.6187481,40.23529,3,1.4,1.2,1.8000001,0.6
1.8412826,41.854774,3,1.4000001,1.2,1.8000001,0.6
4.947792,30.46851,2,1,1,1,0
1.7954307,60.357346,2,1,1,1,0
3.027108,57.331127,2,1,1,1,0
0.8275339,45.39708,3,1.4000001,1.2,1.8000001,0.6
8.508033,43.499294,2,1,1,1,0
10.082081,30.457304,2,1,1,1,0
1.349523,42.29908,3,1.4,1.2,1.8000001,0.6
1.5620682,43.22711,3,1.4000001,1.2,1.8000001,0.6
7.0149627,24.883015,2,1,1,1,0
1.5625407,66.048035,2,1,1,1,0
2.7906532,57.18079,2,1,1,1,0
0.8405804,44.482914,3,1.4000001,1.2,1.8000001,0.6
24.18892,39.292755,2,1,1,1,0
25.292994,30.872343,2,1,1,1,0
1.1515568,44.590794,3,1.4,1.2,1.8000001,0.6
1.4139603,44.538486,3,1.4000001,1.2,1.8000001,0.6
11.011646,19.31434,2,1,1,1,0
2.5509162,57.251495,2,1,1,1,0
0.85502124,43.583237,3,1.4000001,1.2,1.8000001,0.6
70.48843,34.935745,2,1,1,1,0
35.29218,32.580242,2,1,1,1,0
0.9973764,47.115242,3,1.4,1.2,1.8000001,0.6
1.2909636,46.229713,3,1.4000001,1.2,1.8000001,0.6
10.053557,20.033913,2,1,1,1,0
2.4679015,57.205555,2,1,1,1,0
0.85460955,43.561016,3,1.4000001,1.2,1.8000001,0.6
16.177895,30.554598,2,1,1,1,0
10.517388,34.282482,2,1,1,1,0
0.8690614,49.974613,3,1.4,1.2,1.8000001,0.6
1.21579,47.991558,3,1.4000001,1.2,1.8000001,0.6
10.119793,20.022493,2,1,1,1,0
1.3095449,68.632034,2,0.9,0.8,1,0.19999999
